"","species","replicate_number","invade_monoculture","temperature","mesocosm_id","day","zooplankton_abundance","day_n","ephippia_abundance","ephippia_species","algae_abundance","fiji_bs","zooplankton_length_cm","date","dry_weight_ug_per_individual","average_weight_zooplankton","zooplankton_biomass_per_mesocosm"
"10361","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,139,0.865,2019-10-22,3.26123667812772,1.72142402867696,356.33477393613
"10362","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,140,0.279,2019-10-22,0.10376484602942,1.72142402867696,356.33477393613
"10363","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,141,0.394,2019-10-22,0.297010105820174,1.72142402867696,356.33477393613
"10364","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,142,0.364,2019-10-22,0.233329770882593,1.72142402867696,356.33477393613
"10365","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,143,0.881,2019-10-22,3.44854447655606,1.72142402867696,356.33477393613
"10366","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,148,0.966,2019-10-22,4.56582795489737,1.72142402867696,356.33477393613
"10367","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,149,0.82,2019-10-22,2.7713096040211,1.72142402867696,356.33477393613
"10368","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,150,0.533,2019-10-22,0.745816598420262,1.72142402867696,356.33477393613
"10369","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,151,0.932,2019-10-22,4.09359170137931,1.72142402867696,356.33477393613
"10370","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,152,0.863,2019-10-22,3.23831531047604,1.72142402867696,356.33477393613
"10371","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,153,0.928,2019-10-22,4.04029356824802,1.72142402867696,356.33477393613
"10372","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,154,0.313,2019-10-22,0.147305117590038,1.72142402867696,356.33477393613
"10373","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,155,0.338,2019-10-22,0.186167310361216,1.72142402867696,356.33477393613
"10374","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,156,0.464,2019-10-22,0.488848768395445,1.72142402867696,356.33477393613
"10375","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,157,0.811,2019-10-22,2.679666712632,1.72142402867696,356.33477393613
"10376","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,158,0.889,2019-10-22,3.54485033881854,1.72142402867696,356.33477393613
"10377","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,159,0.895,2019-10-22,3.61825380274416,1.72142402867696,356.33477393613
"10378","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,160,0.628,2019-10-22,1.2293548900591,1.72142402867696,356.33477393613
"10379","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,163,1.011,2019-10-22,5.24530818138119,1.72142402867696,356.33477393613
"10380","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,164,0.747,2019-10-22,2.08594144150881,1.72142402867696,356.33477393613
"10381","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,165,0.475,2019-10-22,0.525024617420526,1.72142402867696,356.33477393613
"10382","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,166,0.764,2019-10-22,2.23398216802583,1.72142402867696,356.33477393613
"10383","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,167,0.846,2019-10-22,3.04783698463117,1.72142402867696,356.33477393613
"10384","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,168,0.576,2019-10-22,0.944716597852989,1.72142402867696,356.33477393613
"10385","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,169,0.566,2019-10-22,0.895624374519208,1.72142402867696,356.33477393613
"10386","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,170,0.37,2019-10-22,0.245247671033159,1.72142402867696,356.33477393613
"10387","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,171,0.528,2019-10-22,0.724702568530722,1.72142402867696,356.33477393613
"10388","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,172,0.338,2019-10-22,0.186167310361216,1.72142402867696,356.33477393613
"10389","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,173,0.45,2019-10-22,0.445279568447749,1.72142402867696,356.33477393613
"10390","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,174,0.364,2019-10-22,0.233329770882593,1.72142402867696,356.33477393613
"10391","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,175,0.889,2019-10-22,3.54485033881854,1.72142402867696,356.33477393613
"10392","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,176,0.414,2019-10-22,0.34537768803843,1.72142402867696,356.33477393613
"10393","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,177,0.827,2019-10-22,2.84402576316649,1.72142402867696,356.33477393613
"10394","diaphanosoma",4,"daph invade",27,"dia-meso-27-4","day39",207,39,NA,"diaphanosoma.ephippia",2266,178,0.466,2019-10-22,0.495297489583372,1.72142402867696,356.33477393613
"10395","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,187,0.862,2019-10-22,3.22689532292896,2.06199761574863,496.941425395419
"10396","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,188,0.338,2019-10-22,0.186167310361216,2.06199761574863,496.941425395419
"10397","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,189,0.377,2019-10-22,0.25966076525694,2.06199761574863,496.941425395419
"10398","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,190,0.882,2019-10-22,3.46048537005549,2.06199761574863,496.941425395419
"10399","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,191,0.525,2019-10-22,0.712228972313075,2.06199761574863,496.941425395419
"10400","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,192,0.453,2019-10-22,0.454386542172434,2.06199761574863,496.941425395419
"10401","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,193,0.941,2019-10-22,4.21523528704174,2.06199761574863,496.941425395419
"10402","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,194,0.887,2019-10-22,3.52060667650379,2.06199761574863,496.941425395419
"10403","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,195,0.443,2019-10-22,0.424508501758753,2.06199761574863,496.941425395419
"10404","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,196,0.985,2019-10-22,4.84500726871696,2.06199761574863,496.941425395419
"10405","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,197,0.415,2019-10-22,0.347925924006729,2.06199761574863,496.941425395419
"10406","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,198,0.761,2019-10-22,2.20736060706757,2.06199761574863,496.941425395419
"10407","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,199,0.881,2019-10-22,3.44854447655606,2.06199761574863,496.941425395419
"10408","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,200,0.682,2019-10-22,1.58064822579277,2.06199761574863,496.941425395419
"10409","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,201,0.382,2019-10-22,0.270297049709278,2.06199761574863,496.941425395419
"10410","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,209,0.855,2019-10-22,3.14771200339933,2.06199761574863,496.941425395419
"10411","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,210,0.932,2019-10-22,4.09359170137931,2.06199761574863,496.941425395419
"10412","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,211,0.849,2019-10-22,3.08088842674041,2.06199761574863,496.941425395419
"10413","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,212,0.801,2019-10-22,2.58025432758555,2.06199761574863,496.941425395419
"10414","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,213,0.871,2019-10-22,3.33065429078444,2.06199761574863,496.941425395419
"10415","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,214,0.781,2019-10-22,2.38892182880148,2.06199761574863,496.941425395419
"10416","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,215,0.788,2019-10-22,2.45476330888327,2.06199761574863,496.941425395419
"10417","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,216,0.433,2019-10-22,0.395979642120803,2.06199761574863,496.941425395419
"10418","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,217,0.482,2019-10-22,0.548957299302187,2.06199761574863,496.941425395419
"10419","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,222,0.919,2019-10-22,3.92208139012988,2.06199761574863,496.941425395419
"10420","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,223,0.565,2019-10-22,0.890811590580246,2.06199761574863,496.941425395419
"10421","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,224,0.469,2019-10-22,0.505077346725208,2.06199761574863,496.941425395419
"10422","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,225,0.493,2019-10-22,0.588029076926724,2.06199761574863,496.941425395419
"10423","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,226,0.354,2019-10-22,0.214341950279386,2.06199761574863,496.941425395419
"10424","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,227,0.807,2019-10-22,2.63959865811437,2.06199761574863,496.941425395419
"10425","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,228,0.847,2019-10-22,3.05882752736105,2.06199761574863,496.941425395419
"10426","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,229,0.807,2019-10-22,2.63959865811437,2.06199761574863,496.941425395419
"10427","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,230,0.429,2019-10-22,0.384938728895672,2.06199761574863,496.941425395419
"10428","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,231,0.847,2019-10-22,3.05882752736105,2.06199761574863,496.941425395419
"10429","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,232,0.528,2019-10-22,0.724702568530722,2.06199761574863,496.941425395419
"10430","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,233,0.951,2019-10-22,4.35321657125987,2.06199761574863,496.941425395419
"10431","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,234,0.763,2019-10-22,2.22508448629349,2.06199761574863,496.941425395419
"10432","diaphanosoma",5,"daph invade",27,"dia-meso-27-5","day39",241,39,NA,"diaphanosoma.ephippia",3676,235,0.733,2019-10-22,1.96909218863728,2.06199761574863,496.941425395419
"10433","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,245,0.822,2019-10-22,2.79195662320369,2.12985991368928,528.205258594942
"10434","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,246,0.784,2019-10-22,2.41699238217854,2.12985991368928,528.205258594942
"10435","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,247,0.309,2019-10-22,0.141643850873884,2.12985991368928,528.205258594942
"10436","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,248,0.911,2019-10-22,3.8189742777817,2.12985991368928,528.205258594942
"10437","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,249,0.446,2019-10-22,0.43332879893417,2.12985991368928,528.205258594942
"10438","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,250,0.825,2019-10-22,2.82312052726018,2.12985991368928,528.205258594942
"10439","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,251,0.603,2019-10-22,1.0862282380375,2.12985991368928,528.205258594942
"10440","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,252,0.614,2019-10-22,1.14773933384649,2.12985991368928,528.205258594942
"10441","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,253,0.37,2019-10-22,0.245247671033159,2.12985991368928,528.205258594942
"10442","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,254,0.427,2019-10-22,0.379496673847168,2.12985991368928,528.205258594942
"10443","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,255,0.456,2019-10-22,0.463617813267411,2.12985991368928,528.205258594942
"10444","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,256,0.962,2019-10-22,4.50846479849985,2.12985991368928,528.205258594942
"10445","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,257,0.647,2019-10-22,1.34623098408005,2.12985991368928,528.205258594942
"10446","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,258,0.937,2019-10-22,4.16087598707574,2.12985991368928,528.205258594942
"10447","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,259,0.377,2019-10-22,0.25966076525694,2.12985991368928,528.205258594942
"10448","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,260,0.765,2019-10-22,2.24290372145471,2.12985991368928,528.205258594942
"10449","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,261,0.464,2019-10-22,0.488848768395445,2.12985991368928,528.205258594942
"10450","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,262,0.484,2019-10-22,0.555927369148174,2.12985991368928,528.205258594942
"10451","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,263,0.682,2019-10-22,1.58064822579277,2.12985991368928,528.205258594942
"10452","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,264,0.931,2019-10-22,4.08022315920814,2.12985991368928,528.205258594942
"10453","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,265,0.427,2019-10-22,0.379496673847168,2.12985991368928,528.205258594942
"10454","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,266,1.08,2019-10-22,6.41411026447602,2.12985991368928,528.205258594942
"10455","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,267,0.682,2019-10-22,1.58064822579277,2.12985991368928,528.205258594942
"10456","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,268,0.406,2019-10-22,0.325441597383804,2.12985991368928,528.205258594942
"10457","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,270,0.971,2019-10-22,4.63821880277273,2.12985991368928,528.205258594942
"10458","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,271,0.856,2019-10-22,3.15894307288588,2.12985991368928,528.205258594942
"10459","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,272,0.955,2019-10-22,4.40924785012905,2.12985991368928,528.205258594942
"10460","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,273,0.93,2019-10-22,4.0668839783081,2.12985991368928,528.205258594942
"10461","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,274,0.415,2019-10-22,0.347925924006729,2.12985991368928,528.205258594942
"10462","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,275,0.41,2019-10-22,0.335310111476785,2.12985991368928,528.205258594942
"10463","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,276,0.367,2019-10-22,0.239238866667656,2.12985991368928,528.205258594942
"10464","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,277,0.941,2019-10-22,4.21523528704174,2.12985991368928,528.205258594942
"10465","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,278,0.79,2019-10-22,2.47379658566985,2.12985991368928,528.205258594942
"10466","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,279,0.742,2019-10-22,2.04368961463802,2.12985991368928,528.205258594942
"10467","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,280,0.696,2019-10-22,1.68160732984108,2.12985991368928,528.205258594942
"10468","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,281,0.469,2019-10-22,0.505077346725208,2.12985991368928,528.205258594942
"10469","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,282,0.82,2019-10-22,2.7713096040211,2.12985991368928,528.205258594942
"10470","diaphanosoma",6,"daph invade",27,"dia-meso-27-6","day39",248,39,NA,"diaphanosoma.ephippia",8868,283,0.804,2019-10-22,2.60981317452217,2.12985991368928,528.205258594942
